customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUS-03524,Male,1,No,No,19,Yes,No phone service,Fiber optic,Yes,Yes,One year,Yes,Mailed check,105.3,7789.37,No
CUS-03525,Male,0,No,Yes,33,Yes,No,Fiber optic,No,No internet service,Month-to-month,No,Credit card,107.22,4691.02,No
CUS-03526,Female,0,Yes,No,40,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card,33.18,3763.06,No
CUS-03527,Female,1,Yes,Yes,40,Yes,No phone service,Fiber optic,No internet service,Yes,Two year,No,Mailed check,61.26,3583.79,No
CUS-03528,Female,0,No,No,22,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,84.66,7640.2,No
CUS-03529,Female,1,No,No,37,Yes,No phone service,DSL,No,Yes,Month-to-month,Yes,Electronic check,109.02,3167.86,No
CUS-03530,Female,0,Yes,No,43,Yes,No phone service,No,Yes,No internet service,One year,No,Electronic check,61.26,7391.37,Yes
CUS-03531,Female,0,No,No,66,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,80.74,2671.49,No
CUS-03532,Female,0,No,No,61,Yes,No phone service,DSL,No internet service,No,One year,Yes,Mailed check,114.94,4579.37,No
CUS-03533,Female,0,No,Yes,11,Yes,No phone service,Fiber optic,No internet service,Yes,One year,Yes,Bank transfer,115.38,1252.26,No
CUS-03534,Female,0,No,No,29,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,85.32,7098.41,No
CUS-03535,Male,1,Yes,Yes,64,Yes,No phone service,Fiber optic,No internet service,No internet service,Two year,Yes,Mailed check,68.82,6334.14,No
CUS-03536,Male,0,No,No,40,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,No,Mailed check,75.82,4567.26,No
CUS-03537,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer,109.02,240.29,No
CUS-03538,Female,1,No,No,5,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Bank transfer,88.02,,Yes
CUS-03539,Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,One year,No,Credit card,42.36,1950.64,No
CUS-03540,Female,0,Yes,No,9,Yes,Yes,No,No internet service,No,Two year,No,Electronic check,37.67,3565.58,No
CUS-03541,Female,0,Yes,Yes,50,Yes,No,DSL,No,Yes,Month-to-month,No,Bank transfer,34.88,7367.85,No
CUS-03542,Male,0,No,No,37,Yes,No,No,No,No,One year,Yes,Electronic check,78.27,6622.74,No
CUS-03543,Female,0,Yes,No,0,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,82.2,2094.44,Yes
CUS-03544,Male,1,Yes,Yes,7,Yes,Yes,DSL,No internet service,No internet service,Two year,Yes,Mailed check,26.02,8470.87,Yes
CUS-03545,Male,0,Yes,No,62,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,93.42,7769.35,No
CUS-03546,Male,0,No,Yes,32,Yes,No phone service,Fiber optic,No internet service,No,One year,No,Bank transfer,73.69,4555.08,No
CUS-03547,Female,0,No,Yes,14,Yes,No,Fiber optic,No internet service,No,Month-to-month,No,Mailed check,48.21,4567.75,No
CUS-03548,Male,0,No,Yes,30,Yes,No,DSL,No internet service,Yes,Month-to-month,Yes,Electronic check,114.6,7752.66,No
CUS-03549,Female,0,No,No,20,No,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Mailed check,67.93,5477.39,No
CUS-03550,Male,0,Yes,Yes,2,Yes,No phone service,DSL,Yes,Yes,Two year,No,Electronic check,66.22,4623.86,Yes
CUS-03551,Male,1,No,Yes,65,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,62.65,,Yes
CUS-03552,Male,0,No,No,34,Yes,No phone service,DSL,No,Yes,Two year,Yes,Bank transfer,74.53,2035.6,No
CUS-03553,Female,0,No,No,40,Yes,Yes,No,No,No,Month-to-month,No,Credit card,22.83,7556.24,No
CUS-03554,Female,0,Yes,No,58,No,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,22.76,4578.61,Yes
CUS-03555,Female,0,Yes,No,15,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer,64.68,5197.23,Yes
CUS-03556,Male,0,No,No,55,Yes,Yes,DSL,Yes,Yes,Two year,Yes,Bank transfer,95.29,789.9,Yes
CUS-03557,Male,0,Yes,Yes,44,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,70.46,2674.21,Yes
CUS-03558,Female,0,Yes,No,58,Yes,No,Fiber optic,No internet service,No internet service,Two year,Yes,Credit card,111.11,,No
CUS-03559,Female,0,No,No,49,Yes,Yes,No,No internet service,No,Two year,Yes,Bank transfer,82.34,3570.17,No
CUS-03560,Female,0,Yes,No,11,Yes,No phone service,DSL,Yes,No,Two year,No,Mailed check,18.86,6697.24,No
CUS-03561,Female,0,Yes,No,11,Yes,No,No,No,No internet service,Month-to-month,Yes,Mailed check,63.19,2440.89,Yes
CUS-03562,Female,0,No,No,32,Yes,No,DSL,No,Yes,One year,Yes,Electronic check,73.75,1580.86,No
CUS-03563,Female,1,No,No,48,Yes,No phone service,Fiber optic,No,No,Two year,No,Bank transfer,19.66,5018.02,Yes
CUS-03564,Male,0,Yes,No,20,Yes,No phone service,DSL,No,No,Month-to-month,No,Bank transfer,28.78,5296.06,No
CUS-03565,Female,0,No,Yes,59,Yes,No phone service,DSL,No,No,One year,Yes,Bank transfer,118.86,1061.43,No
CUS-03566,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,No,Bank transfer,86.23,39.18,Yes
CUS-03567,Male,0,Yes,No,53,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,86.24,7893.26,No
CUS-03568,Female,0,No,No,38,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card,75.54,701.44,No
CUS-03569,Female,0,Yes,No,48,Yes,Yes,DSL,Yes,No internet service,Month-to-month,No,Credit card,108.5,7723.49,Yes
CUS-03570,Male,0,Yes,No,63,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,47.14,3444.06,Yes
CUS-03571,Female,0,Yes,No,25,Yes,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,104.16,5622.53,No
CUS-03572,Female,1,No,Yes,70,Yes,No,Fiber optic,No,Yes,One year,No,Credit card,27.77,1610.95,No
CUS-03573,Male,0,Yes,No,6,No,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,116.46,7088.86,No
CUS-03574,Male,1,Yes,Yes,71,No,No phone service,Fiber optic,No internet service,No,Month-to-month,No,Bank transfer,100.57,1564.42,Yes
CUS-03575,Male,0,Yes,Yes,61,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer,18.24,3335.02,No
CUS-03576,Female,0,No,No,23,Yes,No phone service,Fiber optic,No internet service,Yes,One year,Yes,Credit card,24.02,2060.74,No
CUS-03577,Male,1,No,Yes,39,No,No,Fiber optic,Yes,Yes,One year,Yes,Mailed check,26.57,7205.48,No
CUS-03578,Female,1,No,Yes,46,Yes,No phone service,Fiber optic,No internet service,Yes,One year,Yes,Electronic check,87.06,7384.24,No
CUS-03579,Male,0,Yes,No,7,Yes,No phone service,DSL,No internet service,No,One year,No,Credit card,87.13,3210.75,No
CUS-03580,Male,0,No,No,53,Yes,No,DSL,Yes,No internet service,Month-to-month,Yes,Mailed check,26.2,2655.92,Yes
CUS-03581,Male,0,No,Yes,8,Yes,No phone service,Fiber optic,No,No,Two year,No,Mailed check,63.28,6656.74,Yes
CUS-03582,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,42.0,7557.39,Yes
CUS-03583,Female,0,No,Yes,53,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,58.3,5373.34,Yes
CUS-03584,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,Yes,One year,No,Mailed check,42.17,7976.98,Yes
CUS-03585,Male,0,Yes,Yes,47,Yes,No phone service,DSL,No,No internet service,Month-to-month,Yes,Mailed check,60.01,3305.28,No
CUS-03586,Male,0,Yes,No,46,Yes,Yes,DSL,No,Yes,One year,Yes,Mailed check,82.87,1321.49,No
CUS-03587,Female,0,Yes,Yes,67,Yes,No,Fiber optic,Yes,Yes,One year,No,Bank transfer,33.54,1559.7,No
CUS-03588,Male,0,Yes,No,62,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,No,Credit card,40.05,5766.5,No
CUS-03589,Female,1,No,No,15,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,No,Mailed check,54.08,3515.39,Yes
CUS-03590,Male,0,Yes,No,4,Yes,No,DSL,No internet service,Yes,Month-to-month,No,Bank transfer,116.96,1359.49,No
CUS-03591,Male,0,Yes,Yes,10,Yes,No,No,Yes,Yes,Two year,No,Electronic check,82.26,2525.89,Yes
CUS-03592,Male,0,Yes,No,28,Yes,No phone service,No,No,No,One year,Yes,Credit card,110.47,4571.65,No
CUS-03593,Male,0,Yes,No,69,Yes,No,DSL,Yes,Yes,Month-to-month,No,Credit card,104.48,1060.24,No
CUS-03594,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Bank transfer,74.44,47.54,No
CUS-03595,Male,0,Yes,No,14,No,Yes,DSL,Yes,No internet service,One year,Yes,Bank transfer,45.87,7890.25,Yes
CUS-03596,Female,0,Yes,Yes,33,Yes,No phone service,DSL,No,No,Two year,Yes,Bank transfer,44.01,2634.32,No
CUS-03597,Male,0,No,No,59,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,75.48,1918.9,Yes
CUS-03598,Female,1,No,Yes,61,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card,74.26,6012.36,No
CUS-03599,Male,1,No,No,1,Yes,No,No,No internet service,No,Two year,No,Electronic check,74.52,7341.9,No
CUS-03600,Male,0,Yes,No,18,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,55.05,5444.22,No
CUS-03601,Female,0,No,No,48,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,Yes,Mailed check,89.47,2201.97,Yes
CUS-03602,Male,0,No,No,27,Yes,No phone service,Fiber optic,No,No,Two year,No,Bank transfer,59.23,7412.57,No
CUS-03603,Female,0,Yes,Yes,47,Yes,No,DSL,No,No internet service,One year,No,Mailed check,53.48,4398.49,No
CUS-03604,Female,0,No,No,36,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer,69.04,3289.38,Yes
CUS-03605,Male,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,108.38,5207.76,No
CUS-03606,Female,0,Yes,No,47,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,89.33,6030.65,No
CUS-03607,Female,0,Yes,Yes,28,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,100.22,5114.25,No
CUS-03608,Male,0,Yes,No,59,Yes,No,DSL,Yes,No,Two year,Yes,Bank transfer,71.98,7915.55,Yes
CUS-03609,Female,0,No,No,28,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,72.94,5407.65,Yes
CUS-03610,Male,0,Yes,No,57,Yes,No,Fiber optic,No internet service,No,One year,Yes,Mailed check,104.88,7557.98,No
CUS-03611,Male,0,No,No,47,Yes,No phone service,Fiber optic,No,No internet service,Two year,No,Mailed check,32.75,5055.28,Yes
CUS-03612,Male,0,No,Yes,22,Yes,No,DSL,No,No,Month-to-month,Yes,Bank transfer,115.13,2847.31,Yes
CUS-03613,Male,0,Yes,No,26,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Electronic check,70.55,4586.17,No
CUS-03614,Female,0,No,No,6,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,50.9,758.94,No
CUS-03615,Male,1,Yes,No,48,Yes,No,DSL,No internet service,Yes,Two year,Yes,Mailed check,49.78,1993.36,No
CUS-03616,Male,0,Yes,No,53,Yes,No phone service,No,Yes,Yes,Two year,No,Electronic check,22.24,6593.8,No
CUS-03617,Female,0,Yes,Yes,67,Yes,No phone service,DSL,No,No internet service,Month-to-month,No,Credit card,47.13,5694.78,No
CUS-03618,Male,0,No,Yes,41,Yes,Yes,Fiber optic,No internet service,No,One year,No,Mailed check,61.22,1447.06,No
CUS-03619,Male,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,One year,Yes,Credit card,88.76,3777.05,No
CUS-03620,Female,0,No,No,43,Yes,No phone service,DSL,No,No internet service,Two year,Yes,Electronic check,46.19,1236.58,Yes
CUS-03621,Female,0,No,No,25,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,84.42,7362.63,Yes
CUS-03622,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,78.67,954.89,Yes
CUS-03623,Female,0,Yes,No,7,Yes,No phone service,DSL,No internet service,Yes,Two year,Yes,Bank transfer,63.11,5632.64,No
CUS-03624,Female,0,No,Yes,52,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,18.98,5227.27,No
CUS-03625,Female,0,No,No,13,Yes,No phone service,No,No internet service,No,Month-to-month,Yes,Credit card,77.45,4075.37,Yes
CUS-03626,Female,0,Yes,No,70,Yes,No phone service,DSL,No internet service,No internet service,Month-to-month,No,Mailed check,29.13,2405.81,No
CUS-03627,Male,0,Yes,No,6,Yes,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.31,3484.75,Yes
CUS-03628,Female,0,Yes,No,8,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,28.06,6938.45,Yes
CUS-03629,Female,0,Yes,No,2,Yes,No phone service,DSL,No,Yes,Two year,Yes,Mailed check,37.43,6553.63,No
CUS-03630,Female,1,Yes,No,16,Yes,No,DSL,No,Yes,Month-to-month,Yes,Electronic check,67.04,6358.46,No
CUS-03631,Male,1,No,No,43,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Bank transfer,94.09,6452.99,Yes
CUS-03632,Male,0,No,Yes,45,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,113.34,1252.83,Yes
CUS-03633,Female,0,No,Yes,57,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,46.81,868.45,Yes
CUS-03634,Female,0,Yes,No,27,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,No,Bank transfer,74.49,7411.38,No
CUS-03635,Female,0,Yes,Yes,13,Yes,No,DSL,No,No internet service,One year,No,Electronic check,118.55,7202.63,No
CUS-03636,Male,0,Yes,Yes,8,Yes,No phone service,No,Yes,No internet service,Two year,Yes,Mailed check,77.33,5865.07,No
CUS-03637,Male,0,Yes,No,25,No,Yes,DSL,Yes,No internet service,One year,Yes,Mailed check,77.56,5217.88,No
CUS-03638,Female,1,No,No,1,Yes,Yes,DSL,No,Yes,One year,Yes,Credit card,34.44,3166.49,No
CUS-03639,Male,1,No,No,33,No,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,49.65,1941.08,No
CUS-03640,Female,0,No,No,18,Yes,Yes,Fiber optic,No internet service,No internet service,Two year,Yes,Mailed check,37.22,5747.83,No
CUS-03641,Male,1,No,Yes,38,No,Yes,DSL,No,Yes,Month-to-month,Yes,Bank transfer,111.55,7853.66,Yes
CUS-03642,Male,0,Yes,No,12,Yes,No phone service,DSL,No internet service,Yes,Two year,Yes,Electronic check,64.88,3768.3,No
CUS-03643,Female,0,No,Yes,4,Yes,No phone service,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer,54.14,2620.17,Yes
CUS-03644,Female,0,Yes,No,49,Yes,No,DSL,Yes,Yes,Two year,No,Credit card,92.06,2341.51,No
CUS-03645,Female,0,No,No,22,Yes,No,No,Yes,No internet service,One year,Yes,Mailed check,53.04,221.44,Yes
CUS-03646,Female,0,No,No,28,Yes,No phone service,DSL,No,No,One year,Yes,Mailed check,105.67,,Yes
CUS-03647,Male,1,Yes,Yes,71,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer,86.24,8499.04,No
CUS-03648,Male,0,Yes,Yes,25,Yes,No,No,No,No,Month-to-month,No,Credit card,22.44,7014.37,Yes
CUS-03649,Male,0,Yes,No,56,Yes,No phone service,Fiber optic,Yes,No internet service,One year,No,Credit card,74.55,7720.13,No
CUS-03650,Female,0,Yes,No,0,Yes,Yes,Fiber optic,No internet service,No,Two year,No,Mailed check,101.06,5348.83,No
CUS-03651,Male,0,No,No,27,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Bank transfer,113.03,4149.77,No
CUS-03652,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Credit card,48.58,8518.1,No
CUS-03653,Male,0,No,No,46,Yes,No,No,Yes,No internet service,Two year,No,Credit card,47.47,3855.55,No
CUS-03654,Female,0,No,Yes,58,No,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,73.11,7886.24,No
CUS-03655,Female,1,No,No,30,Yes,No phone service,DSL,Yes,No,Two year,Yes,Credit card,19.68,6556.15,No
CUS-03656,Male,0,No,Yes,69,No,No phone service,DSL,No,No internet service,Month-to-month,Yes,Credit card,47.8,2858.46,No
CUS-03657,Female,0,Yes,No,48,No,No phone service,DSL,No internet service,Yes,Month-to-month,No,Bank transfer,95.41,4335.28,No
CUS-03658,Female,0,Yes,No,4,Yes,No phone service,DSL,No,Yes,Month-to-month,No,Mailed check,105.18,3316.31,No
CUS-03659,Male,0,No,No,30,Yes,No phone service,No,Yes,No,One year,Yes,Mailed check,57.68,1187.07,No
CUS-03660,Female,0,No,No,36,Yes,No,Fiber optic,No,No,One year,No,Bank transfer,110.54,3079.77,No
CUS-03661,Female,0,Yes,Yes,14,No,Yes,DSL,No internet service,No,Month-to-month,No,Mailed check,46.58,7647.17,Yes
CUS-03662,Female,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,Yes,One year,Yes,Mailed check,21.91,6477.12,No
CUS-03663,Male,0,No,No,68,No,No,Fiber optic,No internet service,No internet service,One year,No,Credit card,34.71,2400.2,Yes
CUS-03664,Male,0,No,No,10,Yes,Yes,DSL,Yes,No,One year,No,Electronic check,105.56,3175.43,No
CUS-03665,Female,1,No,No,42,Yes,No,DSL,Yes,No,Month-to-month,No,Electronic check,115.79,5308.24,No
CUS-03666,Male,0,Yes,No,69,Yes,Yes,DSL,No internet service,No internet service,Two year,No,Credit card,79.34,3589.31,Yes
CUS-03667,Female,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Credit card,91.71,4335.12,No
CUS-03668,Female,0,No,No,39,No,No phone service,Fiber optic,No,No,Month-to-month,Yes,Electronic check,102.3,6009.68,No
CUS-03669,Female,1,No,No,62,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,37.27,4027.95,No
CUS-03670,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer,73.53,1656.9,Yes
CUS-03671,Female,0,No,No,46,Yes,No,Fiber optic,Yes,No internet service,Two year,No,Mailed check,112.75,4485.57,No
CUS-03672,Male,0,No,No,29,No,No,DSL,No internet service,No internet service,Month-to-month,Yes,Mailed check,53.94,3074.21,No
CUS-03673,Female,0,No,No,15,Yes,No phone service,DSL,No,No,One year,Yes,Electronic check,118.04,2513.08,No
CUS-03674,Male,0,Yes,No,58,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,89.27,2833.83,Yes
CUS-03675,Male,0,Yes,No,46,Yes,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Credit card,85.88,3785.52,No
CUS-03676,Female,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Bank transfer,20.97,7626.91,No
CUS-03677,Female,1,Yes,Yes,8,Yes,Yes,DSL,No,No,Two year,No,Credit card,19.04,6317.68,No
CUS-03678,Male,0,Yes,Yes,64,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,33.98,5749.76,No
CUS-03679,Male,0,No,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,112.24,4062.36,No
CUS-03680,Male,0,Yes,No,63,Yes,No phone service,DSL,No,Yes,Month-to-month,Yes,Mailed check,98.03,33.7,No
CUS-03681,Female,0,No,No,7,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,No,Mailed check,70.15,2940.61,No
CUS-03682,Male,0,Yes,No,51,Yes,No,Fiber optic,No,No internet service,Two year,No,Credit card,67.64,6996.81,No
CUS-03683,Female,0,No,No,17,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer,30.94,3349.28,No
CUS-03684,Female,0,No,Yes,57,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,57.06,4856.7,No
CUS-03685,Female,0,No,No,48,Yes,Yes,DSL,No,No,Two year,No,Bank transfer,33.14,1775.08,No
CUS-03686,Male,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Credit card,45.51,7877.89,Yes
CUS-03687,Female,1,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,18.65,7940.65,No
CUS-03688,Female,1,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,56.59,1271.58,No
CUS-03689,Female,0,Yes,Yes,53,Yes,No,DSL,No,No,One year,No,Bank transfer,85.73,6232.73,No
CUS-03690,Female,0,No,Yes,45,Yes,Yes,Fiber optic,No,No,One year,No,Bank transfer,87.41,663.7,No
CUS-03691,Female,0,No,No,30,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,60.06,5154.74,No
CUS-03692,Male,0,Yes,No,36,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,91.68,1551.21,No
CUS-03693,Female,1,No,No,15,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,60.85,1268.44,Yes
CUS-03694,Female,0,Yes,Yes,45,Yes,Yes,DSL,Yes,No internet service,Two year,Yes,Electronic check,109.18,53.36,Yes
CUS-03695,Male,0,No,Yes,45,Yes,No,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,49.95,8092.44,No
CUS-03696,Female,0,No,Yes,60,Yes,No,No,Yes,No internet service,Month-to-month,No,Mailed check,78.86,7134.64,No
CUS-03697,Male,0,No,Yes,45,Yes,No,Fiber optic,No internet service,Yes,Two year,Yes,Credit card,28.31,682.9,No
CUS-03698,Female,0,No,No,50,Yes,No phone service,Fiber optic,Yes,Yes,Two year,No,Bank transfer,68.51,5161.84,No
CUS-03699,Male,0,Yes,No,61,Yes,No phone service,DSL,No,No,Two year,No,Electronic check,56.23,2016.73,No
CUS-03700,Male,0,No,No,34,Yes,No,DSL,Yes,No internet service,Month-to-month,No,Electronic check,43.96,2283.78,Yes
CUS-03701,Female,0,Yes,No,41,Yes,No,DSL,No,No,Month-to-month,Yes,Bank transfer,50.03,7520.13,Yes
CUS-03702,Female,0,No,No,44,Yes,No,DSL,Yes,No,Month-to-month,Yes,Bank transfer,50.16,999.14,No
CUS-03703,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Bank transfer,66.9,5179.99,No
CUS-03704,Male,0,Yes,No,46,Yes,No,DSL,No internet service,Yes,Two year,Yes,Credit card,103.17,3461.58,Yes
CUS-03705,Male,0,Yes,No,29,Yes,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Credit card,67.2,1655.45,No
CUS-03706,Male,0,No,No,23,No,No phone service,DSL,No internet service,No internet service,Month-to-month,No,Bank transfer,39.04,3896.36,No
CUS-03707,Female,0,Yes,No,65,Yes,No phone service,DSL,No internet service,No,Month-to-month,Yes,Electronic check,24.98,8089.28,No
CUS-03708,Male,0,Yes,No,42,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,53.31,6725.78,No
CUS-03709,Male,1,No,No,33,Yes,No phone service,Fiber optic,No,Yes,Two year,Yes,Electronic check,33.89,1151.78,Yes
CUS-03710,Female,0,Yes,No,22,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,102.41,7307.81,Yes
CUS-03711,Male,0,No,No,60,Yes,Yes,DSL,Yes,No,Month-to-month,No,Bank transfer,118.49,8063.11,Yes
CUS-03712,Male,1,Yes,No,36,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,103.71,2394.91,Yes
CUS-03713,Female,0,Yes,Yes,12,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Electronic check,56.85,2879.41,No
